,Unnamed: 0,LNG,LAT,Año,Fecha,Hora,Fallecidos,Graves,Menos_Grav,Leves,Causa_CON,Tipo_CONA,Count_acc
3831,3831,-70.142532,-20.211884,2019,2019-01-27,05:45:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3831
3832,3832,-70.143806,-20.228626,2019,2019-07-19,13:20:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3832
3833,3833,-70.143806,-20.228626,2019,2019-06-14,11:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3833
3834,3834,-70.143806,-20.228626,2019,2019-07-26,14:45:00,0,0,0,3,DESOBEDIENCIA A SEÑALIZACION,COLISION,3834
3835,3835,-70.143661,-20.226538,2019,2019-10-12,17:45:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3835
3836,3836,-70.143661,-20.226538,2019,2019-12-02,12:50:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3836
3837,3837,-70.143456,-20.2236,2019,2019-03-15,10:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3837
3838,3838,-70.143456,-20.2236,2019,2019-05-13,13:50:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3838
3839,3839,-70.143456,-20.2236,2019,2019-09-04,13:35:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3839
3840,3840,-70.143456,-20.2236,2019,2019-10-27,13:35:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3840
3841,3841,-70.143456,-20.2236,2019,2019-10-29,07:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3841
3842,3842,-70.14325,-20.220819,2019,2019-12-05,16:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3842
3843,3843,-70.142624,-20.21291,2019,2019-11-18,12:15:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3843
3844,3844,-70.142624,-20.21291,2019,2019-10-17,18:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3844
3845,3845,-70.142624,-20.21291,2019,2019-12-23,12:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3845
3846,3846,-70.142624,-20.21291,2019,2019-03-11,12:30:00,0,0,1,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3846
3847,3847,-70.142715,-20.213909,2019,2019-09-15,11:25:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3847
3848,3848,-70.142715,-20.213909,2019,2019-07-12,14:20:00,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,3848
3849,3849,-70.142715,-20.213909,2019,2019-08-10,12:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3849
3850,3850,-70.142899,-20.215305,2019,2019-12-09,09:15:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3850
3851,3851,-70.143028,-20.217808,2019,2019-06-29,08:20:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3851
3852,3852,-70.136597,-20.230684,2019,2019-03-29,14:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3852
3853,3853,-70.137627,-20.230635,2019,2019-10-02,18:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3853
3854,3854,-70.137627,-20.230635,2019,2019-04-19,10:55:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3854
3855,3855,-70.137627,-20.230635,2019,2019-02-25,19:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3855
3856,3856,-70.141182,-20.230143,2019,2019-07-05,14:05:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3856
3857,3857,-70.141182,-20.230143,2019,2019-07-05,17:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3857
3858,3858,-70.141182,-20.230143,2019,2019-06-14,21:00:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3858
3859,3859,-70.141182,-20.230143,2019,2019-09-27,16:00:00,0,0,0,0,OTRAS CAUSAS,CHOQUE,3859
3860,3860,-70.141487,-20.230831,2019,2019-04-05,07:30:00,0,0,0,1,FALLAS MECANICAS,CHOQUE,3860
3861,3861,-70.137193,-20.211648,2020,2020-01-17,20:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3861
3862,3862,-70.124758,-20.277556,2020,2020-05-06,20:30:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3862
3863,3863,-70.1371297,-20.2306665,2020,2020-01-18,15:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3863
3864,3864,-70.1307042,-20.2297799,2020,2020-01-18,22:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3864
3865,3865,-70.1354064,-20.2269962,2020,2020-01-18,19:45:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3865
3866,3866,-70.1467191,-20.2195518,2020,2020-01-19,20:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3866
3867,3867,-70.134527,-20.252536,2020,2020-03-09,08:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3867
3868,3868,-70.1474073,-20.2167759,2020,2020-03-09,14:05:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3868
3869,3869,-70.1325224,-20.2333594,2020,2020-03-09,13:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3869
3870,3870,-70.1386507,-20.2305996,2020,2020-03-09,04:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3870
3871,3871,-70.1462101,-20.2292198,2020,2020-03-10,08:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3871
3872,3872,-70.1402925,-20.2276843,2020,2020-03-12,08:45:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3872
3873,3873,-70.1505932,-20.2232899,2020,2020-03-13,15:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3873
3874,3874,-70.1275694,-20.2918025,2020,2020-03-13,15:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3874
3875,3875,-70.1472381,-20.2149301,2020,2020-03-13,19:15:00,0,0,1,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3875
3876,3876,-70.1382805,-20.2118561,2020,2020-03-13,21:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3876
3877,3877,-70.1472318,-20.2351843,2020,2020-03-14,07:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3877
3878,3878,-70.1477914,-20.2267538,2020,2020-03-15,10:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3878
3879,3879,-70.1389636,-20.2148322,2020,2020-03-16,14:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3879
3880,3880,-70.1342417,-20.255713,2020,2020-03-19,19:23:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3880
3881,3881,-70.1329132,-20.2266951,2020,2020-03-16,14:25:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3881
3882,3882,-70.1521312,-20.2202958,2020,2020-03-17,20:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3882
3883,3883,-70.1514957,-20.2109307,2020,2020-03-17,12:13:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3883
3884,3884,-70.1349419,-20.2290585,2020,2020-03-18,15:31:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3884
3885,3885,-70.1319844,-20.2208561,2020,2020-03-19,19:51:00,0,0,0,0,PERDIDA CONTROL VEHICULO,VOLCADURA,3885
3886,3886,-70.1297933,-20.2080995,2020,2020-03-21,23:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3886
3887,3887,-70.1367809,-20.2279606,2020,2020-03-24,19:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3887
3888,3888,-70.1510579,-20.2120863,2020,2020-03-27,12:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3888
3889,3889,-70.1458108,-20.2235144,2020,2020-03-27,18:45:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3889
3890,3890,-70.1437056,-20.2265351,2020,2020-03-28,21:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3890
3891,3891,-70.1449128,-20.2137936,2020,2020-03-29,08:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3891
3892,3892,-70.140574,-20.2287626,2020,2020-03-31,07:30:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3892
3893,3893,-70.1266967,-20.2448205,2020,2020-04-02,10:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3893
3894,3894,-70.1515718,-20.2213086,2020,2020-04-06,10:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3894
3895,3895,-70.1310453,-20.2134898,2020,2020-04-07,19:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3895
3896,3896,-70.1543387,-20.2131386,2020,2020-04-07,09:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3896
3897,3897,-70.1282236,-20.2335522,2020,2020-04-11,22:00:00,0,0,0,1,IMPRUDENCIA DEL PEATON,ATROPELLO,3897
3898,3898,-70.1551829,-20.2181701,2020,2020-04-13,08:00:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3898
3899,3899,-70.1314285,-20.2585494,2020,2020-04-14,15:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3899
3900,3900,-70.1516025,-20.2110078,2020,2020-04-14,10:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3900
3901,3901,-70.1495574,-20.2171702,2020,2020-04-15,18:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3901
3902,3902,-70.1456933,-20.2275637,2020,2020-04-18,18:35:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3902
3903,3903,-70.1352053,-20.2484414,2020,2020-04-20,15:00:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3903
3904,3904,-70.146749,-20.2291734,2020,2020-04-20,16:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3904
3905,3905,-70.1432206,-20.2208235,2020,2020-04-21,16:45:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3905
3906,3906,-70.145933,-20.2244564,2020,2020-04-21,18:45:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3906
3907,3907,-70.1484475,-20.2122614,2020,2020-04-22,13:50:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3907
3908,3908,-70.1308818,-20.2294965,2020,2020-04-23,19:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3908
3909,3909,-70.1249083,-20.2599382,2020,2020-04-25,19:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3909
3910,3910,-70.1438057,-20.2286265,2020,2020-04-25,17:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3910
3911,3911,-70.101096,-20.2786867,2020,2020-04-28,19:54:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3911
3912,3912,-70.1471585,-20.2273793,2020,2020-01-19,17:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3912
3913,3913,-70.1007563,-20.2800542,2020,2020-05-06,07:55:00,0,0,0,0,FALLAS MECANICAS,CHOQUE,3913
3914,3914,-70.1342417,-20.255713,2020,2020-03-18,19:13:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3914
3915,3915,-70.1441106,-20.238243,2020,2020-01-20,12:53:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3915
3916,3916,-70.1302175,-20.2330057,2020,2020-05-11,17:45:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3916
3917,3917,-70.1259852,-20.2601937,2020,2020-05-20,19:30:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,VOLCADURA,3917
3918,3918,-70.1458682,-20.2136086,2020,2020-05-02,18:35:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3918
3919,3919,-70.1294999,-20.272964,2020,2020-05-23,11:40:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3919
3920,3920,-70.1449725,-20.2409532,2020,2020-05-30,12:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3920
3921,3921,-70.1390644,-20.215546,2020,2020-05-04,10:30:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3921
3922,3922,-70.1475571,-20.2195058,2020,2020-05-08,11:35:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3922
3923,3923,-70.1344699,-20.2158425,2020,2020-05-09,14:55:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3923
3924,3924,-70.140574,-20.2287626,2020,2020-05-13,13:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3924
3925,3925,-70.1319844,-20.2208561,2020,2020-05-15,15:20:00,0,0,0,0,PERDIDA CONTROL VEHICULO,VOLCADURA,3925
3926,3926,-70.1347013,-20.2193218,2020,2020-05-17,09:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3926
3927,3927,-70.151505,-20.2093046,2020,2020-05-20,14:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3927
3928,3928,-70.1441063,-20.2416778,2020,2020-06-01,07:00:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3928
3929,3929,-70.133599,-20.2329027,2020,2020-06-01,15:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3929
3930,3930,-70.1028585,-20.2666181,2020,2020-06-03,14:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3930
3931,3931,-70.1453448,-20.2187327,2020,2020-05-22,07:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3931
3932,3932,-70.1037941,-20.2872504,2020,2020-06-05,23:55:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,3932
3933,3933,-70.1375324,-20.2205751,2020,2020-05-09,21:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3933
3934,3934,-70.148848,-20.2252454,2020,2020-06-04,12:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3934
3935,3935,-70.1474073,-20.2167759,2020,2020-06-04,16:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3935
3936,3936,-70.1556159,-20.2156021,2020,2020-06-05,11:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3936
3937,3937,-70.1467191,-20.2195518,2020,2020-06-12,13:20:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3937
3938,3938,-70.1018435,-20.2688456,2020,2020-06-13,13:00:00,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,3938
3939,3939,-70.1420811,-20.2365343,2020,2020-06-12,20:50:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3939
3940,3940,-70.1289283,-20.2496643,2020,2020-06-12,19:15:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,3940
3941,3941,-70.1347013,-20.2193218,2020,2020-06-15,18:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3941
3942,3942,-70.1413536,-20.2189699,2020,2020-01-22,10:50:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3942
3943,3943,-70.145627,-20.2321264,2020,2020-06-16,11:00:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3943
3944,3944,-70.1220665,-20.263568,2020,2020-06-18,11:00:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3944
3945,3945,-70.1320883,-20.2298511,2020,2020-06-14,16:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3945
3946,3946,-70.1398155,-20.2256436,2020,2020-06-14,12:45:00,0,0,0,0,OTRAS CAUSAS,CHOQUE,3946
3947,3947,-70.1384095,-20.2102996,2020,2020-06-14,23:30:00,0,1,0,0,OTRAS CAUSAS,ATROPELLO,3947
3948,3948,-70.1370717,-20.2249004,2020,2020-06-17,21:40:00,0,0,0,1,ALCOHOL EN CONDUCTOR,COLISION,3948
3949,3949,-70.1493811,-20.2127518,2020,2020-06-18,10:40:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3949
3950,3950,-70.1475571,-20.2195058,2020,2020-06-18,18:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,OTRO TIPO,3950
3951,3951,-70.1309752,-20.2278732,2020,2020-06-17,13:30:00,0,0,0,0,CAUSAS NO DETERMINADAS,COLISION,3951
3952,3952,-70.1274464,-20.2497169,2020,2020-06-26,23:00:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,3952
3953,3953,-70.137693,-20.2409536,2020,2020-06-23,13:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3953
3954,3954,-70.141805,-20.2128128,2020,2020-07-04,05:15:00,0,0,1,0,CAUSAS NO DETERMINADAS,ATROPELLO,3954
3955,3955,-70.1319383,-20.25145,2020,2020-07-04,13:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3955
3956,3956,-70.1320839,-20.2130763,2020,2020-07-02,11:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3956
3957,3957,-70.1291235,-20.2582963,2020,2020-07-08,19:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3957
3958,3958,-70.150411,-20.219294,2020,2020-07-10,13:50:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,3958
3959,3959,-70.1242367,-20.2484037,2020,2020-07-09,20:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3959
3960,3960,-70.1460099,-20.2342003,2020,2020-04-11,21:15:00,0,1,0,0,ALCOHOL EN CONDUCTOR,COLISION,3960
3961,3961,-70.140774,-20.23308,2020,2020-07-16,12:30:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,3961
3962,3962,-70.1068564,-20.2971826,2020,2020-06-18,21:50:00,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,3962
3963,3963,-70.131308,-20.2048845,2020,2020-07-18,13:25:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3963
3964,3964,-70.1041336,-20.2831982,2020,2020-07-04,18:10:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,3964
3965,3965,-70.0953932,-20.2670356,2020,2020-07-05,20:40:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,3965
3966,3966,-70.1402358,-20.217943,2020,2020-07-23,20:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3966
3967,3967,-70.1381876,-20.2343853,2020,2020-07-16,22:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3967
3968,3968,-70.1036669,-20.2521998,2020,2020-07-11,07:00:00,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,3968
3969,3969,-70.124021,-20.272194,2020,2020-07-21,09:00:00,0,0,0,0,FALLAS MECANICAS,CHOQUE,3969
3970,3970,-70.1379182,-20.2334817,2020,2020-07-23,13:00:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3970
3971,3971,-70.1322543,-20.2561634,2020,2020-07-24,12:30:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,3971
3972,3972,-70.1368321,-20.2385797,2020,2020-07-25,19:10:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3972
3973,3973,-70.1323614,-20.2603704,2020,2020-12-25,11:30:00,0,0,0,0,OTRAS CAUSAS,COLISION,3973
3974,3974,-70.1022289,-20.2847174,2020,2020-07-13,10:30:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,3974
3975,3975,-70.1071866,-20.2522398,2020,2020-07-24,21:00:00,0,0,1,0,OTRAS CAUSAS,ATROPELLO,3975
3976,3976,-70.137367,-20.222924,2020,2020-07-25,12:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3976
3977,3977,-70.1436951,-20.2188278,2020,2020-07-27,17:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3977
3978,3978,-70.135502,-20.2290311,2020,2020-07-28,11:10:00,0,0,0,0,OTRAS CAUSAS,COLISION,3978
3979,3979,-70.146027,-20.2254544,2020,2020-07-29,13:50:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3979
3980,3980,-70.130652,-20.229861,2020,2020-08-02,17:50:00,0,0,0,0,OTRAS CAUSAS,CHOQUE,3980
3981,3981,-70.1347013,-20.2193218,2020,2020-07-21,19:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3981
3982,3982,-70.1399453,-20.2379443,2020,2020-08-02,11:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3982
3983,3983,-70.1380641,-20.2248356,2020,2020-07-31,19:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3983
3984,3984,-70.131271,-20.2464084,2020,2020-08-05,11:35:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3984
3985,3985,-70.1344699,-20.2158425,2020,2020-08-05,18:30:00,0,0,0,4,IMPRUDENCIA DEL CONDUCTOR,COLISION,3985
3986,3986,-70.1398381,-20.2134376,2020,2020-08-06,12:13:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,3986
3987,3987,-70.1441106,-20.238243,2020,2020-08-06,11:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3987
3988,3988,-70.1447332,-20.2359832,2020,2020-08-06,00:20:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3988
3989,3989,-70.1238378,-20.269794,2020,2020-08-07,17:55:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,3989
3990,3990,-70.132479,-20.257831,2020,2020-08-08,14:30:00,0,0,0,0,PERDIDA CONTROL VEHICULO,COLISION,3990
3991,3991,-70.0882497,-20.2607361,2020,2020-08-06,18:00:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3991
3992,3992,-70.1342741,-20.2396109,2020,2020-08-09,16:31:00,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,3992
3993,3993,-70.1372058,-20.2471104,2020,2020-08-12,13:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3993
3994,3994,-70.1421126,-20.219804,2020,2020-08-03,11:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3994
3995,3995,-70.1439375,-20.2110142,2020,2020-08-11,10:55:00,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3995
3996,3996,-70.14075,-20.2237016,2020,2020-08-12,14:00:00,0,0,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,3996
3997,3997,-70.151012,-20.2109436,2020,2020-08-12,15:45:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3997
3998,3998,-70.1423333,-20.2146929,2020,2020-09-10,08:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3998
3999,3999,-70.1411798,-20.2301432,2020,2020-08-14,16:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3999
4000,4000,-70.1448671,-20.2386456,2020,2020-08-17,10:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,4000
4001,4001,-70.1436375,-20.2162481,2020,2020-08-20,18:00:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,4001
4002,4002,-70.125981,-20.254263,2020,2020-08-21,16:30:00,0,0,0,1,ALCOHOL EN CONDUCTOR,COLISION,4002
4003,4003,-70.0982439,-20.2688096,2020,2020-08-08,07:35:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,4003
4004,4004,-70.1066944,-20.2713566,2020,2020-08-11,17:10:00,0,0,0,0,CAUSAS NO DETERMINADAS,OTRO TIPO,4004
4005,4005,-70.1022852,-20.2658637,2020,2020-08-07,21:00:00,0,1,0,0,CAUSAS NO DETERMINADAS,ATROPELLO,4005
4006,4006,-70.1275957,-20.2498961,2020,2020-08-22,23:30:00,0,0,0,2,ALCOHOL EN CONDUCTOR,COLISION,4006
4007,4007,-70.1375521,-20.2315094,2020,2020-08-22,03:55:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,4007
4008,4008,-70.142074,-20.230949,2020,2020-08-24,10:10:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,4008
4009,4009,-70.1420811,-20.2365343,2020,2020-08-22,10:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,4009
4010,4010,-70.1271838,-20.2379088,2020,2020-08-25,03:55:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,4010
4011,4011,-70.0828714,-20.2803997,2020,2020-08-15,18:00:00,0,0,0,0,CAUSAS NO DETERMINADAS,COLISION,4011
4012,4012,-70.0986886,-20.2776152,2020,2020-08-19,15:15:00,0,0,0,0,OTRAS CAUSAS,CHOQUE,4012
4013,4013,-70.0997205,-20.267157,2020,2020-08-22,19:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,4013
4014,4014,-70.132876,-20.254088,2020,2020-08-29,15:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,4014
4015,4015,-70.1282734,-20.2339386,2020,2020-08-29,15:05:00,0,0,1,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,4015
4016,4016,-70.1437707,-20.2197049,2020,2020-08-21,21:15:00,0,0,0,1,PERDIDA CONTROL VEHICULO,CHOQUE,4016
4017,4017,-70.1354064,-20.2269962,2020,2020-08-23,15:20:00,0,0,0,1,CAUSAS NO DETERMINADAS,CHOQUE,4017
4018,4018,-70.1401846,-20.2173202,2020,2020-08-26,17:45:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,4018
4019,4019,-70.1475571,-20.2195058,2020,2020-08-27,20:15:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,4019
4020,4020,-70.1353452,-20.2201543,2020,2020-08-28,19:40:00,0,0,0,4,DESOBEDIENCIA A SEÑALIZACION,COLISION,4020
